ENSEMBL_TRANSCRIPT,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol,gene_id
ENST00000287387.6,156.96594520422326,-0.1996709621445724,0.244987638004093,-0.8150246427586542,0.4150582045206568,0.8916353394252119,FALSE,WDYHV1,ENSG00000156795
ENST00000523984.5,49.91737335140207,0.3391297129289511,0.3869056053432509,0.8765179626386791,0.38074851564572126,0.8714965617199686,FALSE,WDYHV1,ENSG00000156795
ENST00000650311.1,44.009201914591394,-0.09492827099959932,0.3792425991051637,-0.25031014770910737,0.8023475094750911,0.9811244275448956,FALSE,NA,NA
ENST00000402538.7,84.31184563879204,-1.0100211569278148,0.4768204905894557,-2.1182419314220433,0.03415458367136959,0.3686448126650275,FALSE,RASGRP3,ENSG00000152689
ENST00000484909.5,45.24040414179534,-0.20510872930691065,0.40569038322489587,-0.5055794709168837,0.6131518961815592,0.950241044072792,FALSE,RASGRP3,ENSG00000152689
ENST00000403687.8,2212.002880663899,0.08944857661068012,0.19183240704397805,0.4662850140340147,0.641011504092674,0.9545496969159116,FALSE,RASGRP3,ENSG00000152689
ENST00000482857.5,318.76419750776296,0.2038843649400984,0.1994165567749407,1.022404399300706,0.3065895392104461,0.8279360007150319,FALSE,RASGRP3,ENSG00000152689
ENST00000407811.5,511.4468164823126,-0.24817579147288435,0.22474054795523044,-1.1042768816347388,0.26947304811703127,0.801290605508253,FALSE,RASGRP3,ENSG00000152689
ENST00000490150.1,94.54614132031357,-0.04030786069952539,0.31188234616084537,-0.12924059728195592,0.8971672735787555,0.9904176072218148,FALSE,RASGRP3,ENSG00000152689
ENST00000468856.1,186.01188149014467,0.16093574067169947,0.3113386745359291,0.5169153524263724,0.6052152500508946,0.948471750343892,FALSE,RASGRP3,ENSG00000152689
ENST00000636849.1,342.065927282785,-0.29505425210938574,0.2489908368284092,-1.1850004436617918,0.2360172714918541,0.7695762796300081,FALSE,UMAD1,ENSG00000219545
ENST00000406829.2,200.9577296027102,0.25001567378172357,0.2563866164733038,0.9751510325335424,0.32948534768402105,0.8420990285858084,FALSE,UMAD1,ENSG00000219545
ENST00000445922.2,496.8055263964322,0.4078319208653276,0.5100413319234309,0.7996056306404452,0.42393932415285296,0.8955784976657188,FALSE,BAG5,ENSG00000166170
ENST00000299204.4,1241.1951913966627,-0.5562658711446227,0.19663039245548217,-2.8289923251338847,0.00466948187414788,0.12391475797132628,FALSE,BAG5,ENSG00000166170
ENST00000472837.6,954.0575464247288,-0.1078538672357449,0.18947233303485217,-0.5692328030599904,0.5691981621040925,0.9381640431905588,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000620662.1,173.49629344378218,0.19624916402061224,0.21805888873961143,0.8999824091324127,0.3681296121084181,0.8644304952816818,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000651028.1,493.8711658179179,-0.2405628661131094,0.2823327154343762,-0.8520545192327329,0.39418383325736706,0.8771723039945644,FALSE,NA,NA
ENST00000619142.4,164.96854342102117,0.1865452087221119,0.21979978743412623,0.848705137069431,0.3960453870136352,0.8782691498259012,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000614064.4,357.43382355873155,0.08238518923361184,0.15659962971552363,0.5260880206630849,0.5988270515172921,0.9465774144590382,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000418185.6,48.024708804248455,-1.0629738059653695,0.4426053832773755,-2.401628733239371,0.0163222648422093,0.2520471098261422,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000611835.4,190.8250825398185,-0.8821032257677262,0.4450713418585623,-1.9819366982474615,0.04748632594975215,0.42458298657231,FALSE,GTF2IRD2B,ENSG00000174428
ENST00000373237.4,3281.358235837069,0.05127976368612147,0.09875670087079684,0.5192535112448792,0.6035839675245538,0.9481708780829128,FALSE,PSMB2,ENSG00000126067
ENST00000630477.1,1162.504543129216,0.03007720618118673,0.15847210029188671,0.1897949615470995,0.8494698042393072,0.9863614108087864,FALSE,PSMB2,ENSG00000126067
ENST00000368567.5,235.64100276709803,1.6917327016814492,0.4321430452564073,3.914751655155478,9.04973061597442e-5,0.00977860151889215,TRUE,RPS27,ENSG00000177954
ENST00000651669.1,16977.20114802226,0.092132194962253,0.15034065268192537,0.6128229013158298,0.5399934464278353,0.9329546617077822,FALSE,NA,NA
ENST00000493224.5,153.31506925775184,0.15382871682221677,0.24836093136789952,0.6193756641794388,0.5356689091529341,0.932394346058908,FALSE,RPS27,ENSG00000177954
ENST00000554913.5,236.24041930550223,0.2978303122903588,0.3307582336427118,0.9004471604842283,0.367882332960612,0.8643057181459449,FALSE,XRCC3,ENSG00000126215
ENST00000352127.11,147.21699201365294,-0.5830587989611137,0.5729175192152413,-1.0177011164883971,0.3088200165269638,0.8290746204028018,FALSE,XRCC3,ENSG00000126215
ENST00000555055.6,381.88734802515063,-0.13306231277907618,0.1695271899650484,-0.7849024855924869,0.4325107446138448,0.8995714060904177,FALSE,XRCC3,ENSG00000126215
ENST00000554974.5,78.48565445093679,-0.08457935679156046,0.5594622567277044,-0.15117973692499875,0.8798339341591097,0.9884408385093538,FALSE,XRCC3,ENSG00000126215
ENST00000267436.9,486.7882462680591,-0.08272688876226195,0.1186056555048469,-0.6974953125981522,0.4854928718349803,0.918489569678404,FALSE,L2HGDH,ENSG00000087299
ENST00000421284.7,110.4530706928464,0.06954461227722263,0.3723254681935251,0.18678446203168447,0.8518296300146108,0.9863614108087864,FALSE,L2HGDH,ENSG00000087299
ENST00000439765.3,263.94399000361415,0.22170090879696633,0.2103822187016919,1.0538006023756388,0.2919742176707847,0.8175493237929641,FALSE,CCDC188,ENSG00000234409
ENST00000444532.2,77.93970770215738,0.19579918371012056,0.3079779428848304,0.6357571645425935,0.5249347109460545,0.9289282724112434,FALSE,CCDC188,ENSG00000234409
ENST00000464845.6,392.0723790169866,-0.49348546770230767,0.20120787373559312,-2.452615091747334,0.0141822002474563,0.2333666929434034,FALSE,NAA10,ENSG00000102030
ENST00000482485.1,250.7764779193522,0.11532052916575884,0.2565941180853152,0.4494277968110548,0.6531230830322357,0.9561979910930796,FALSE,NAA10,ENSG00000102030
ENST00000370015.8,129.16042917026138,0.5657561876354502,0.4096678967589256,1.38101177102578,0.16727534142945866,0.6874536925276787,FALSE,NAA10,ENSG00000102030
ENST00000370009.5,46.459423185195035,0.9402641400431158,0.5532256988713872,1.6996031492414574,0.08920559759630925,0.5514266866835621,FALSE,NAA10,ENSG00000102030
ENST00000466877.5,249.3007903548697,0.4415684219600006,0.2071150762689665,2.1319955549086407,0.03300721198149486,0.3626773514607926,FALSE,NAA10,ENSG00000102030
ENST00000484950.5,38.88428841606439,-0.2558369880992958,0.6335998297719505,-0.4037832336403536,0.6863721267878393,0.9626067556897744,FALSE,NAA10,ENSG00000102030
ENST00000460996.5,260.82230147064337,0.5981074075876804,0.36470251454031927,1.6399870682042073,0.10100785578403022,0.5794938559681898,FALSE,NAA10,ENSG00000102030
ENST00000477750.5,234.73448648216635,-0.05988261514698845,0.2719619314280662,-0.22018749033199664,0.82572513883582,0.9829708002463085,FALSE,NAA10,ENSG00000102030
ENST00000393710.7,250.6961726689512,0.05929273526058085,0.27024685142689336,0.219402131597528,0.8263368097056256,0.98311721467215,FALSE,NAA10,ENSG00000102030
ENST00000559115.5,299.24659529193065,0.3082281573455115,0.2771057497450987,1.112312384817137,0.2660038607247315,0.7987468508133402,FALSE,DCAF11,ENSG00000100897
ENST00000446197.7,467.6976324392457,-0.13668963351745836,0.2292644349978457,-0.59620949720676375,0.5510352818405293,0.9346603740617886,FALSE,DCAF11,ENSG00000100897
ENST00000557802.5,42.608352221236395,-0.7871828337709245,0.8025008885326134,-0.9809121024280756,0.32663608880844985,0.839178870288821,FALSE,DCAF11,ENSG00000100897
ENST00000326009.9,148.55315314934376,-0.19469412633648192,0.45579635832138365,-0.4271515618367499,0.6692689392456994,0.9595040609904408,FALSE,DCAF11,ENSG00000100897
ENST00000558914.5,148.76854913736418,0.11243643741710813,0.3982844694096469,0.2823018371360699,0.7777120770128008,0.9777265994413858,FALSE,DCAF11,ENSG00000100897
ENST00000444549.2,57.33810063638736,0.3606252562785707,0.6010160644800737,0.600025985312955,0.5484889177439707,0.9341625438912424,FALSE,LY6G5B,ENSG00000241713
ENST00000425144.5,1631.7977672518523,-0.2997618147890153,0.17607635121528892,-1.7024535817561095,0.08867037294939338,0.54969036665364,FALSE,VARS,ENSG00000231945
ENST00000413795.5,436.5007729200007,0.3411391075880804,0.23036100365355383,1.4808891356504454,0.13863611858148,0.6438617282201763,FALSE,GRIK2,ENSG00000164418
ENST00000369138.5,2477.0288704750933,0.06148002099322027,0.15436089618830248,0.3982875359716864,0.6904182469829058,0.9632370355472032,FALSE,GRIK2,ENSG00000164418
ENST00000436862.1,66.99300970739513,0.29745952434704354,0.5341042463839435,0.5569315847251536,0.5775741738172024,0.9404996490631562,FALSE,GRIK2,ENSG00000164418
ENST00000487395.1,40.40789493127342,-0.2609431127138524,0.49254650439093567,-0.5297837064878265,0.5962619033425229,0.9458184075250488,FALSE,GRIK2,ENSG00000164418
ENST00000369134.8,199.34384989698003,-0.6351298404972526,0.3267826143882032,-1.943585161916682,0.05194549657750787,0.4421400063164532,FALSE,GRIK2,ENSG00000164418
ENST00000393446.6,73.68083669553386,-0.17721831726946308,0.41284999683168866,-0.4292559492054731,0.6677369705199818,0.9594453359951582,FALSE,ST7,ENSG00000004866
ENST00000265437.9,171.49953098186475,0.1624518784746353,0.25621841926694916,0.6340366900218042,0.5260568779675738,0.929050075662094,FALSE,ST7,ENSG00000004866
ENST00000393451.7,177.21508181343455,0.2520357448750745,0.23074545891979295,1.092267410396501,0.27471558039871036,0.8054844287832545,FALSE,ST7,ENSG00000004866
ENST00000323984.7,99.83862359369236,-0.7379011473558867,0.5044043224892932,-1.4629159871474928,0.14349036885808364,0.6517875249163979,FALSE,ST7,ENSG00000004866
ENST00000299847.6,61.07412636822736,0.00682918976997527,0.3209610708135807,0.02127731488639562,0.9830244398407482,0.9988286380403748,FALSE,CHRFAM7A,ENSG00000166664
ENST00000368709.5,50.39943448999329,0.6726423544769556,0.3363959389941606,1.999555513328096,0.04554828176495462,0.4184543583730004,FALSE,S100A2,ENSG00000196754
ENST00000239223.4,284.059429136696,0.6297040894776429,0.20336087287997331,3.0964859688092696,0.00195829129636266,0.07277279851853546,FALSE,DUSP1,ENSG00000120129
ENST00000348657.6,716.1583762880292,0.06078274534199937,0.2112296759522446,0.2877566566723385,0.7735330175640102,0.97724152312844,FALSE,POLDIP3,ENSG00000100227
ENST00000252115.10,1936.6118063369424,0.00318988390074046,0.1014205370558074,0.03145205096858448,0.974909030990962,0.9978833829907898,FALSE,POLDIP3,ENSG00000100227
ENST00000451060.6,105.55581599672064,0.43002235703080305,0.5129602465817387,0.8383151713926827,0.4018537174034163,0.8824569002889012,FALSE,POLDIP3,ENSG00000100227
ENST00000429709.7,2750.970369644524,0.19182583288394156,0.15712358371667906,1.2208595829244615,0.22213918961298615,0.7567025777609612,FALSE,ACTL6A,ENSG00000136518
ENST00000450518.6,348.381284584321,-1.9867223303495525,1.8236164176753815,-1.0894409104312008,0.2759594989212242,0.8065149339615472,FALSE,ACTL6A,ENSG00000136518
ENST00000491202.5,71.97507103141238,-0.12504137819371397,0.47985090845248823,-0.2605838104943273,0.7944134758015959,0.9799732401984308,FALSE,ACTL6A,ENSG00000136518
ENST00000494843.5,117.98156227426982,0.5746856535214303,0.6491433001545445,0.885298597990016,0.37599560595440235,0.8690328112805383,FALSE,ACTL6A,ENSG00000136518
ENST00000486471.1,107.25605553969277,-0.1976764108991452,0.35741293239620564,-0.553075708743559,0.5802115693999079,0.940988485101157,FALSE,ACTL6A,ENSG00000136518
ENST00000467615.5,140.40584140307257,-0.5124308722171345,0.3175049708013021,-1.613930235246046,0.1065425595605361,0.5904828936432065,FALSE,ACTL6A,ENSG00000136518
ENST00000368704.5,145.52532663078006,-0.00153062324351665,0.3985548367963974,-0.0038404332408054,0.9969357851426828,0.9995206723813116,FALSE,S100A16,ENSG00000188643
ENST00000368706.9,9825.64276796778,0.2621493201670401,0.1261976057564872,2.0772923431914183,0.03777458534108024,0.3840431365159137,FALSE,S100A16,ENSG00000188643
ENST00000368703.6,127.15471705814858,1.1320079476945784,0.5178166435329992,2.1861173483552547,0.02880702107671145,0.3392835872536885,FALSE,S100A16,ENSG00000188643
ENST00000368705.2,94.70916309830652,0.1806313547240021,0.3277556521379306,0.5511159107272583,0.5815542191133316,0.9413927072429188,FALSE,S100A16,ENSG00000188643
ENST00000248564.5,4349.77868008903,0.01282617732469919,0.1774852994259623,0.07226613903338859,0.9423901113525892,0.995256754455645,FALSE,GNG11,ENSG00000127920
ENST00000359882.8,89.1571219604673,-0.5736229266183561,0.3449102398155049,-1.6631078477843724,0.0962908492703604,0.5683572772893914,FALSE,PORCN,ENSG00000102312
ENST00000485288.6,86.70004691665383,-0.4684341341476644,0.4861282625854048,-0.9636019343050808,0.3352455366877964,0.8453375801095255,FALSE,PORCN,ENSG00000102312
ENST00000355961.8,183.3287718838721,0.21562626482312508,0.21105769631264512,1.021646064513622,0.3069484471144767,0.8281100714201391,FALSE,PORCN,ENSG00000102312
ENST00000491243.5,101.86406007084544,0.5374781617433751,0.34821306602878743,1.5435324351066737,0.12270164401663695,0.6187970075336361,FALSE,PORCN,ENSG00000102312
ENST00000361988.7,331.2250255164618,0.06515916486767782,0.21834053110515944,0.29842908477810376,0.7653756933767022,0.975461986880509,FALSE,PORCN,ENSG00000102312
ENST00000585421.5,12858.709583272795,-1.8666478787672065,1.4949765739696876,-1.2486134640963644,0.21180648537864405,0.7449403150094754,FALSE,TIMP2,ENSG00000035862
ENST00000536189.6,244.60629639646592,-0.33259299409525267,0.2840582227707814,-1.1708620537404264,0.2416542300010047,0.7751530828934269,FALSE,TIMP2,ENSG00000035862
ENST00000262768.11,44153.89571067136,0.5469041060500444,0.1894727446131262,2.886452651365437,0.00389611365341552,0.1116526204043619,FALSE,TIMP2,ENSG00000035862
ENST00000592761.2,152.64201031784097,0.15404411642586285,0.27688653275869557,0.5563438383625218,0.5779758239387477,0.9406502914801904,FALSE,TIMP2,ENSG00000035862
ENST00000297109.11,960.4005061479336,-0.11832621729765593,0.18672837245590293,-0.6336809759620189,0.526289042738568,0.929050075662094,FALSE,SAP30L,ENSG00000164576
ENST00000342374.5,4067.885353923598,-0.03592286246894102,0.09481799678149604,-0.3788612255933197,0.7047909189725083,0.9660018413454404,FALSE,SERINC3,ENSG00000132824
ENST00000255175.5,617.1603481796395,0.0538581076373151,0.2613709895358455,0.2060600058673642,0.8367440390084784,0.9846238004676242,FALSE,SERINC3,ENSG00000132824
ENST00000608083.5,798.8532335830678,0.10688669178998694,0.15986418473847003,0.6686093696649336,0.5037446940820993,0.9224861843632975,FALSE,ACOT7,ENSG00000097021
ENST00000545482.5,228.67107209490504,0.05999222167087049,0.22871032431611665,0.26230657426706727,0.7930850939033627,0.9796201532735644,FALSE,ACOT7,ENSG00000097021
ENST00000547233.1,60.37421884901956,-0.2404161667016568,0.43265943473291024,-0.5556706901585787,0.5784359967587757,0.9406931200141866,FALSE,TGIF1,ENSG00000177426
ENST00000343820.9,338.960597828658,0.13969959642466745,0.33123024096261766,0.42175978865538977,0.6732003591173015,0.9604553733076892,FALSE,TGIF1,ENSG00000177426
ENST00000407501.6,40.88408388621311,0.118976305013142,1.4071064854869189,0.08455387437999842,0.9326160705942748,0.9945985319096642,FALSE,TGIF1,ENSG00000177426
ENST00000546979.5,83.07310893552393,-0.27269485208565863,0.26705768617457154,-1.0211084204009846,0.3072030741204773,0.8281100714201391,FALSE,TGIF1,ENSG00000177426
ENST00000551402.1,83.88736610873731,0.502497705837582,0.34018099235868726,1.4771480979976324,0.1396359429225061,0.6452898640966476,FALSE,TGIF1,ENSG00000177426
ENST00000577543.5,109.87039450204608,0.01181806132756723,0.2416966782770602,0.04889625050626485,0.9610019769525048,0.9974999240861616,FALSE,TGIF1,ENSG00000177426
ENST00000551541.5,99.41655827114953,1.0336051060495328,0.4373729462127845,2.363212253980332,0.01811728984984365,0.26751251281088345,FALSE,TGIF1,ENSG00000177426
ENST00000330513.9,325.93935522040545,-0.0615436403284263,0.2457547751768221,-0.2504270376196974,0.8022571226074455,0.9811244275448956,FALSE,TGIF1,ENSG00000177426
ENST00000551333.1,52.1563212305884,-0.4834691538522819,0.36571617929337474,-1.321979122680396,0.18617510301710277,0.7129911567195235,FALSE,TGIF1,ENSG00000177426
ENST00000472042.1,300.03811400697555,-0.23661676183415317,0.16912373992010032,-1.399074795448225,0.16179055500505915,0.679462515050126,FALSE,TGIF1,ENSG00000177426
ENST00000400167.6,582.3229848340376,-0.4018405544662858,0.2680817216011416,-1.4989479777519252,0.1338871284004062,0.6361680383171663,FALSE,TGIF1,ENSG00000177426
ENST00000405385.7,180.7376117237223,0.26959013508805674,0.2613991016525299,1.0313353541911363,0.302383584639319,0.8251877407955017,FALSE,TGIF1,ENSG00000177426
ENST00000338591.8,82.15344260750902,0.08403891632634228,0.31057235405434624,0.27059368043955556,0.7867035568388581,0.9789745132837742,FALSE,KLHL17,ENSG00000187961
ENST00000443222.6,143.73565459471163,0.26697891959305764,0.20781002189780276,1.284725910497007,0.19888808060674804,0.7295329420808704,FALSE,ARPC1B,ENSG00000130429
ENST00000645391.1,138.81547620365038,0.5497665267993443,0.32596094707178064,1.6866024342427712,0.091679823588607115,0.5586114201083103,FALSE,NA,NA
ENST00000252725.10,2871.8468161596543,0.492130389902488,0.26064224080730014,1.8881451769988935,0.0590064633364409,0.46604871052742863,FALSE,ARPC1B,ENSG00000130429
ENST00000484600.6,545.4909915122003,0.653619532557843,0.13061456993944567,5.004185466145684,5.60987270168364e-7,1.6531863323192327e-4,FALSE,ARPC1B,ENSG00000130429
ENST00000431816.6,89.66915935706288,0.8547825267108266,1.2514346722180647,0.6830420681854651,0.49458026034483504,0.9208392050197578,FALSE,ARPC1B,ENSG00000130429
ENST00000458033.6,231.71969029633735,-0.07438505589680769,0.5532398665577293,-0.13445353524436546,0.8930439508929182,0.9895289528444066,FALSE,ARPC1B,ENSG00000130429
ENST00000427217.6,52.88638817738851,-0.2544629364998464,0.42446133375169665,-0.5994961525722937,0.5488420749649672,0.934230879391634,FALSE,ARPC1B,ENSG00000130429
ENST00000646101.2,1647.5356557597613,-0.15721468094453642,0.7886841040724214,-0.19933796070283177,0.8419983866245371,0.9854124767915126,FALSE,NA,NA
ENST00000468337.1,41.46512983235162,-0.03572756777159096,0.38971509113351627,-0.09167612079807992,0.926955370321954,0.9945859473047522,FALSE,ARPC1B,ENSG00000130429
ENST00000491294.1,77.67313439662472,0.24171226343361157,0.27956209612847127,0.864610284373222,0.38725272587482,0.8743218387940417,FALSE,ARPC1B,ENSG00000130429
ENST00000348520.10,499.158128161062,0.05781809934356077,0.1207243235602485,0.47892667888676266,0.6319907906565694,0.9523835903420248,FALSE,KLC1,ENSG00000126214
ENST00000380038.7,76.92172282443791,-0.44171909561962386,0.5249851804438428,-0.8413934565661024,0.40012755000080297,0.8808039474281768,FALSE,KLC1,ENSG00000126214
ENST00000555467.1,150.17583944703105,1.165186472882723,0.27387757084474573,4.254406336703044,2.096043727390078e-5,0.00319049199542125,TRUE,KLC1,ENSG00000126214
ENST00000389744.8,488.6728284191401,-0.25386810928913167,0.16008411590566105,-1.585841967223896,0.1127751629595182,0.6029507919661324,FALSE,KLC1,ENSG00000126214
ENST00000553286.5,451.3929329857818,0.00887713134332746,0.1706993073633657,0.05200449539277166,0.9585251114574538,0.9970049086707756,FALSE,KLC1,ENSG00000126214
ENST00000347839.10,144.41180035568652,-0.6440589128203813,0.55069020757816,-1.169548511953464,0.24218270785132837,0.7760800491547488,FALSE,KLC1,ENSG00000126214
ENST00000555836.5,145.57241382003016,0.9111285799940636,0.4961898838537818,1.8362498100879392,0.06632071896762194,0.49087877626090787,FALSE,KLC1,ENSG00000126214
ENST00000334553.10,258.42738293329893,-0.4498771111072419,0.44029767234171946,-1.0217567326998898,0.3068960522707193,0.8281100714201391,FALSE,KLC1,ENSG00000126214
ENST00000246489.11,164.08087004156874,0.4397795007762624,0.5513764901181096,0.7976029240602148,0.42510095363653294,0.8960702613941475,FALSE,KLC1,ENSG00000126214
ENST00000557450.5,278.8065611120111,-0.6490658354620295,0.1404615267636896,-4.62095102065926,3.819849570168153e-6,8.427868101385138e-4,FALSE,KLC1,ENSG00000126214
ENST00000452929.6,384.1478316835852,0.2062126885325017,0.21290964006051932,0.9685455692559808,0.33277197222397553,0.8438045550331172,FALSE,KLC1,ENSG00000126214
ENST00000554280.5,60.39764134305413,-1.1680218382484149,1.3794814016484511,-0.8467108268749787,0.3971563224687153,0.8791597722936456,FALSE,KLC1,ENSG00000126214
ENST00000537046.6,47.42053994807176,0.5690072641177795,0.3889600956095262,1.4628936760880509,0.1434964746991741,0.6517875249163979,FALSE,KLC1,ENSG00000126214
ENST00000553436.5,112.53911595017097,-0.14102334667664657,0.284942125721413,-0.49491926235759415,0.6206571130867045,0.9516530515032092,FALSE,KLC1,ENSG00000126214
ENST00000535194.2,146.27281836087397,0.11962004141274885,0.2103680368368301,0.5686227014873506,0.5696122153997623,0.9381640431905588,FALSE,KLC1,ENSG00000126214
ENST00000553680.1,53.709865330824286,0.04702900188598818,0.4693599211844113,0.10019816299464249,0.9201870043946594,0.9937840595447516,FALSE,KLC1,ENSG00000126214
ENST00000538504.6,56.009411286605406,0.15007866098518874,0.5173216548825132,0.29010705345259996,0.7717343398627681,0.97724152312844,FALSE,KLC1,ENSG00000126214
ENST00000557143.1,57.170213695836715,-0.3005064832089512,0.4389203854215096,-0.6846491828361195,0.49356532328654235,0.9203088700225416,FALSE,KLC1,ENSG00000126214
ENST00000556986.1,182.98917553900117,-0.1635494342311004,0.19707370919256328,-0.8298896636247616,0.406601169481488,0.8856089321662555,FALSE,KLC1,ENSG00000126214
ENST00000651198.1,505.3030695922885,-0.12348457272886744,0.21871274153134607,-0.5645970685762244,0.5723478596108612,0.9389606822521852,FALSE,NA,NA
ENST00000295101.3,269.1660604027074,-0.6686304198977465,0.23842727432585076,-2.8043369693684927,0.00504201792526201,0.12987510842815794,FALSE,KCNJ3,ENSG00000162989
ENST00000544049.2,726.6670737970533,0.15231712844026202,0.18708595110606255,0.8141558868517633,0.41555565309503495,0.89172798196626,FALSE,KCNJ3,ENSG00000162989
ENST00000356327.9,228.61996348033549,-0.2928518331864935,0.25328896553924574,-1.1561965700440973,0.24760076247961096,0.7822186572518169,FALSE,PLD1,ENSG00000075651
ENST00000351298.9,99.41060256251318,0.6441588294062779,0.29152964696691197,2.2095825797071975,0.02713414541058677,0.32870861134207763,FALSE,PLD1,ENSG00000075651
ENST00000043402.8,67.27151827577734,0.04006344152414472,0.40566980912323375,0.0987587457167026,0.9213298244540096,0.9938696678653248,FALSE,RTN4R,ENSG00000040608
ENST00000418917.6,540.079570266319,-0.41274872934945306,0.2138625309228424,-1.9299721534594816,0.05361028816823312,0.4484301615120111,FALSE,TFG,ENSG00000114354
ENST00000240851.9,2876.6617487092967,-0.11955528743627522,0.10402399035616604,-1.1493049538566231,0.25043025610884817,0.7852815759334154,FALSE,TFG,ENSG00000114354
ENST00000479672.5,39.46193401834668,0.7812529284273722,0.3963691591791364,1.9710235025482647,0.04872118761063912,0.42989103163734155,FALSE,TFG,ENSG00000114354
ENST00000476228.5,387.4223224324867,-0.07023288914055041,0.4380410888453919,-0.16033402100627905,0.8726179606399813,0.9884408385093538,FALSE,TFG,ENSG00000114354
ENST00000481203.1,327.67732004313746,-0.290754674456757,0.1982755851351218,-1.4664169280277857,0.1425347373848108,0.6504344588854105,FALSE,TFG,ENSG00000114354
ENST00000620299.4,100.1155351367035,-0.30226405661780437,0.261713640342388,-1.1549419289814855,0.24811420769184905,0.7829699585399288,FALSE,TFG,ENSG00000114354
ENST00000081029.8,1525.6277213345224,-0.1336253946004272,0.11595397329472774,-1.152400308532618,0.2491566142736751,0.7840869899265883,FALSE,MRPS35,ENSG00000061794
ENST00000538315.5,52.68535186334407,0.2148866806453969,0.5118626442452142,0.4198131726574146,0.6746219411594921,0.9605366100291288,FALSE,MRPS35,ENSG00000061794
ENST00000261326.6,133.2302351835255,-0.06821880811470281,0.24809266159833196,-0.27497309946696735,0.7833369054668126,0.9785040175656802,FALSE,MOCOS,ENSG00000075643
ENST00000612236.4,414.7550473335096,0.1328583540039397,0.2427497209387144,0.54730589798487,0.5841685925096731,0.9419791180977712,FALSE,TSEN34,ENSG00000274129
ENST00000618135.4,1060.5172979691856,0.03353835067494819,0.11956647730424384,0.2804996135297012,0.7790942219267694,0.9777265994413858,FALSE,TSEN34,ENSG00000274129
ENST00000437198.7,1312.0433414561244,0.1199278446731702,0.2441678246189952,0.4911697307387171,0.6233064057814435,0.9518433885445172,FALSE,PARN,ENSG00000140694
ENST00000651760.1,99.5654202530266,-0.224137731582736,0.27526481940195296,-0.814262178761903,0.41549477157682135,0.8916971465175612,FALSE,NA,NA
ENST00000357520.8,101.38115690407272,-0.19481539206096488,0.30805405357036314,-0.6324065202293038,0.5271212744517364,0.929050075662094,FALSE,BET1,ENSG00000105829
ENST00000222547.8,1619.130383415477,-0.11587470532494956,0.11322434378290576,-1.0234080538998358,0.30611495299861924,0.8279131474009913,FALSE,BET1,ENSG00000105829
ENST00000425626.1,38.655516197035304,0.4428319798046797,0.38980171612026426,1.1360442027096005,0.25593806521119006,0.7897354286692256,FALSE,BET1,ENSG00000105829
ENST00000379215.9,202.87588494464137,0.1281700625057152,0.23532877621674592,0.5446425403906666,0.5859993908003883,0.9424948039282928,FALSE,ECHDC3,ENSG00000134463
ENST00000427997.5,289.70032654538966,-0.14615592439669267,0.27757714424768787,-0.5265416386958528,0.5985119293180852,0.9465476461502264,FALSE,ANAPC1,ENSG00000153107
ENST00000341068.8,2927.793421192069,-0.12990970293770426,0.12053705431060444,-1.0777574056434798,0.28114203263299176,0.8114798902182812,FALSE,ANAPC1,ENSG00000153107
ENST00000462785.1,44.43085823694259,0.02849519912227484,0.5239601626638942,0.05438428558652409,0.9566289986107408,0.9970049086707756,FALSE,ANAPC1,ENSG00000153107
ENST00000485325.1,138.3286305570753,0.02896841997054985,0.2866334964608146,0.10106432195900072,0.9194993999439792,0.9937840595447516,FALSE,ANAPC1,ENSG00000153107
ENST00000467878.1,124.74870514634796,0.2001670169443804,0.34945607512891314,0.572795928273788,0.5667828763210878,0.9374954338927162,FALSE,ANAPC1,ENSG00000153107
ENST00000484374.1,65.3118069622181,0.09621927359668075,0.3452781463125193,0.27867177411683175,0.7804967257151402,0.9777265994413858,FALSE,CNTLN,ENSG00000044459
ENST00000380647.8,591.0829810655242,-0.3019649755930636,0.1658800680945022,-1.820381309591901,0.06870095671651512,0.4986841137692312,FALSE,CNTLN,ENSG00000044459
ENST00000380641.4,271.29531602321697,-0.10741225793558178,0.20166702865127223,-0.5326218105852185,0.5942954010493471,0.945065627921663,FALSE,CNTLN,ENSG00000044459
ENST00000370055.5,40.09220671141862,-0.298204761343827,0.49232163308620486,-0.6057112694286415,0.5447064993135213,0.9340544569086052,FALSE,L1CAM,ENSG00000198910
ENST00000361981.7,69.84726445040447,0.5125944306391791,0.4174401690147675,1.2279470656812743,0.2194668397656972,0.7528262734480136,FALSE,L1CAM,ENSG00000198910
ENST00000368694.8,1079.2323955890952,-0.02591964025816613,0.12414721922439093,-0.2087814807298862,0.8346188289854064,0.9842924079406676,FALSE,CHTOP,ENSG00000160679
ENST00000495554.1,910.099103510604,-0.08754418411919594,0.13132123535023965,-0.6666414908884436,0.5050011599331083,0.9227201504718604,FALSE,CHTOP,ENSG00000160679
